[17:30:08.056] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:yes
[17:30:08.073] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:yes
[17:30:08.090] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:yes
[17:30:08.107] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:yes
[17:30:08.123] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:yes
[17:30:08.140] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:yes
[17:30:08.158] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:yes
[17:30:08.173] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:yes
[17:30:08.190] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:yes
[17:30:08.208] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:08.223] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:08.742] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:1.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:08.758] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:1.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:08.776] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:1.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:08.791] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:1.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:08.809] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:1.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:08.825] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:1.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:08.841] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:1.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:08.859] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:1.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:08.875] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:1.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:08.891] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:1.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:08.909] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:1.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:08.926] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:08.941] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:08.958] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:08.977] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:08.991] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:09.009] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:09.025] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:09.041] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:09.058] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:09.076] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:0.0/pitch:0.7/boost:no
[17:30:09.093] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:0.0/vert:1.0/yaw:-1.0/pitch:0.7/boost:no
[17:30:09.110] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:-1.0/vert:1.0/yaw:-1.0/pitch:0.7/boost:no
[17:30:09.124] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:-1.0/vert:1.0/yaw:-1.0/pitch:0.7/boost:no
[17:30:09.142] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:-1.0/vert:1.0/yaw:-1.0/pitch:0.7/boost:no
[17:30:09.158] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:-1.0/vert:1.0/yaw:-1.0/pitch:0.7/boost:no
[17:30:09.175] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:-1.0/vert:1.0/yaw:-1.0/pitch:0.7/boost:no
[17:30:09.191] [Engine] [trace] ShipController: entity=LocalPlayer, bodyId=0, fwd:-1.0/vert:1.0/yaw:-1.0/pitch:0.7/boost:no
